article_id,title,source,publish_time,url,data_quality,decision,relevance_score,importance_score,confidence,category,core_summary,reason,matched_terms,excluded_terms,action_items,analysis_mode
514,板前餐饮爆火背后，90%的门店都只是徒有其表的刻意作秀？,投资界,2026-07-16T09:36:58.673721,https://news.pedaily.cn/202607/566379.shtml,title_only,irrelevant,0,0,medium,news,标题信息：板前餐饮爆火背后，90%的门店都只是徒有其表的刻意作秀？,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
513,零食量贩店「价格幻觉」被戳破,投资界,2026-07-16T09:36:58.672713,https://news.pedaily.cn/202607/566381.shtml,title_only,irrelevant,0,0,medium,news,标题信息：零食量贩店「价格幻觉」被戳破,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
512,“今年一级市场投资很痛苦”,投资界,2026-07-16T09:36:58.672713,https://www.pedaily.cn/video/634.html,title_only,irrelevant,0,0,medium,news,标题信息：“今年一级市场投资很痛苦”,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
511,AI出海新三样：UA融资、互动留客、自建闭环,投资界,2026-07-16T09:36:58.671684,https://news.pedaily.cn/202607/566383.shtml,title_only,irrelevant,0,0,medium,news,标题信息：AI出海新三样：UA融资、互动留客、自建闭环,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
510,一天吃透一条产业链：创新药,投资界,2026-07-16T09:36:58.671684,https://news.pedaily.cn/202607/566382.shtml,title_only,irrelevant,0,0,medium,news,标题信息：一天吃透一条产业链：创新药,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
509,人在Meta，休个病假/产假转身被AI裁了？,投资界,2026-07-16T09:36:58.671684,https://news.pedaily.cn/202607/566384.shtml,title_only,irrelevant,0,0,medium,news,标题信息：人在Meta，休个病假/产假转身被AI裁了？,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
508,投资界24h | 长鑫科技中一签最高或赚3万元；DeepSeek准备明年上市；合肥产投设立50亿兴质新域基金,投资界,2026-07-16T09:36:58.669673,https://news.pedaily.cn/202607/566376.shtml,title_only,irrelevant,0,0,medium,news,标题信息：投资界24h | 长鑫科技中一签最高或赚3万元；DeepSeek准备明年上市；合肥产投设立50亿兴质新域基金,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
507,推荐外资机构把脉A股：AI景气度仍向好，市场正进入结构性分化新阶段,澎湃新闻,2026-07-16T09:36:50.793462,https://www.thepaper.cn/newsDetail_forward_33586841,title_only,irrelevant,0,0,medium,news,标题信息：推荐外资机构把脉A股：AI景气度仍向好，市场正进入结构性分化新阶段,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
506,推荐WAIC前夕看全球AI治理变局：拒绝“富国游戏”，规则之争加快,澎湃新闻,2026-07-16T09:36:50.793462,https://www.thepaper.cn/newsDetail_forward_33590679,title_only,irrelevant,0,0,medium,news,标题信息：推荐WAIC前夕看全球AI治理变局：拒绝“富国游戏”，规则之争加快,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
505,推荐02:17大方之谈丨对话周伯文：一个AI科学家的世界观,澎湃新闻,2026-07-16T09:36:50.792465,https://www.thepaper.cn/newsDetail_forward_33592914,title_only,irrelevant,0,0,medium,news,标题信息：推荐02:17大方之谈丨对话周伯文：一个AI科学家的世界观,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
504,推荐总书记考察的老城厢居民区，老邻居过上了新生活,澎湃新闻,2026-07-16T09:36:50.792465,https://www.thepaper.cn/newsDetail_forward_33594385,title_only,irrelevant,0,0,medium,news,标题信息：推荐总书记考察的老城厢居民区，老邻居过上了新生活,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
503,怒吼的队长，微笑的斯卡洛尼，燃尽的阿根廷，决赛！,澎湃新闻,2026-07-16T09:36:50.791364,https://www.thepaper.cn/newsDetail_forward_33595868,title_only,irrelevant,0,0,medium,news,标题信息：怒吼的队长，微笑的斯卡洛尼，燃尽的阿根廷，决赛！,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
502,18岁的“千里奔赴”是怎样的？对话高考后去横州参与救灾的两名少年,澎湃新闻,2026-07-16T09:36:50.791364,https://www.thepaper.cn/newsDetail_forward_33588134,title_only,irrelevant,0,0,medium,news,标题信息：18岁的“千里奔赴”是怎样的？对话高考后去横州参与救灾的两名少年,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
501,经纬度：在上海，WAIC见证人工智能改变未来,澎湃新闻,2026-07-16T09:36:50.787969,https://www.thepaper.cn/newsDetail_forward_33583299,title_only,irrelevant,0,0,medium,news,标题信息：经纬度：在上海，WAIC见证人工智能改变未来,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
500,第二代豆包手机要来了，端侧大模型已获备案,界面新闻,2026-07-16T09:36:48.900911,https://www.jiemian.com/article/14771457.html,title_only,irrelevant,0,0,medium,news,标题信息：第二代豆包手机要来了，端侧大模型已获备案,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
499,股价涨停！“囤猴大户”昭衍新药上半年业绩预增13倍,界面新闻,2026-07-16T09:36:48.900911,https://www.jiemian.com/article/14764874.html,title_only,irrelevant,0,0,medium,news,标题信息：股价涨停！“囤猴大户”昭衍新药上半年业绩预增13倍,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
498,行业高景气度、风华高科上半年净利预增超六成，但接下来还有难关要闯,界面新闻,2026-07-16T09:36:48.899914,https://www.jiemian.com/article/14755104.html,title_only,irrelevant,0,0,medium,news,标题信息：行业高景气度、风华高科上半年净利预增超六成，但接下来还有难关要闯,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
497,货币政策将有这些动作！央行重磅发声,界面新闻,2026-07-16T09:36:48.899914,https://www.jiemian.com/article/14769708.html,title_only,irrelevant,0,10,medium,policy,标题信息：货币政策将有这些动作！央行重磅发声,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
496,人民币汇率怎么稳？央行回应来了,界面新闻,2026-07-16T09:36:48.899914,https://www.jiemian.com/article/14770129.html,title_only,irrelevant,0,0,medium,news,标题信息：人民币汇率怎么稳？央行回应来了,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
495,中国经济半年报 | 如何理解4.7%的增速？,界面新闻,2026-07-16T09:36:48.898918,https://www.jiemian.com/article/14766546.html,title_only,irrelevant,0,0,medium,news,标题信息：中国经济半年报 | 如何理解4.7%的增速？,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
494,7月CPI上行的动力仍然偏弱|宏观晚6点,界面新闻,2026-07-16T09:36:48.898918,https://www.jiemian.com/article/14770252.html,title_only,irrelevant,0,0,medium,news,标题信息：7月CPI上行的动力仍然偏弱|宏观晚6点,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
493,西北大学通报贾浅浅被举报事件：多篇论文存在抄袭，撤销学位并解除聘用关系,界面新闻,2026-07-16T09:36:48.898918,https://www.jiemian.com/article/14766385.html,title_only,irrelevant,0,0,medium,news,标题信息：西北大学通报贾浅浅被举报事件：多篇论文存在抄袭，撤销学位并解除聘用关系,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
492,湖南省人大常委会原副主任乌兰被公诉，曾被通报“结交政治骗子”,界面新闻,2026-07-16T09:36:48.897919,https://www.jiemian.com/article/14766538.html,title_only,irrelevant,0,0,medium,news,标题信息：湖南省人大常委会原副主任乌兰被公诉，曾被通报“结交政治骗子”,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
491,界面晚报 | 上半年中国GDP同比增长4.7%；央行加大逆周期和跨周期调节力度,界面新闻,2026-07-16T09:36:48.888173,https://www.jiemian.com/article/14763573.html,title_only,irrelevant,0,0,medium,news,标题信息：界面晚报 | 上半年中国GDP同比增长4.7%；央行加大逆周期和跨周期调节力度,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
490,中央通报3起典型问题：国企投资近900万拍综艺节目收益仅8600元,界面新闻,2026-07-16T09:36:48.356598,https://www.jiemian.com/article/14770717.html,title_only,irrelevant,0,0,medium,news,标题信息：中央通报3起典型问题：国企投资近900万拍综艺节目收益仅8600元,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
489,地方新闻精选 | 吉林辉南县要求居民就近就高转移 东莞一书法获奖作品被判定为AI生成,界面新闻,2026-07-16T09:36:48.356598,https://www.jiemian.com/article/14769301.html,title_only,irrelevant,0,0,medium,news,标题信息：地方新闻精选 | 吉林辉南县要求居民就近就高转移 东莞一书法获奖作品被判定为AI生成,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
488,直通部委｜上半年我国GDP同比增长4.7% 国台办回应“张雪机车”希望在台湾开店,界面新闻,2026-07-16T09:36:48.356034,https://www.jiemian.com/article/14769558.html,title_only,irrelevant,0,0,medium,news,标题信息：直通部委｜上半年我国GDP同比增长4.7% 国台办回应“张雪机车”希望在台湾开店,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
487,界面早报 | 习近平在上海考察；美军称对伊朗进行了90分钟打击,界面新闻,2026-07-16T09:36:48.356034,https://www.jiemian.com/article/14771863.html,title_only,irrelevant,0,0,medium,news,标题信息：界面早报 | 习近平在上海考察；美军称对伊朗进行了90分钟打击,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
486,特朗普在格雷厄姆去世前与其通话：刚从乌克兰回美，听上去有点疲惫,界面新闻,2026-07-16T09:36:48.355480,https://www.jiemian.com/article/14751100.html,title_only,irrelevant,0,0,medium,news,标题信息：特朗普在格雷厄姆去世前与其通话：刚从乌克兰回美，听上去有点疲惫,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
485,美国将对霍尔木兹货运收两成费用，国际油价暴涨,界面新闻,2026-07-16T09:36:48.354446,https://www.jiemian.com/article/14755718.html,title_only,irrelevant,0,0,medium,news,标题信息：美国将对霍尔木兹货运收两成费用，国际油价暴涨,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
484,离唐宁街10号更近了，伯纳姆锁定工党党首职位,界面新闻,2026-07-16T09:36:48.354446,https://www.jiemian.com/article/14755788.html,title_only,irrelevant,0,0,medium,news,标题信息：离唐宁街10号更近了，伯纳姆锁定工党党首职位,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
483,回应美方航行“保护费”威胁，伊朗议会正式提出霍尔木兹法案,界面新闻,2026-07-16T09:36:48.354446,https://www.jiemian.com/article/14759481.html,title_only,irrelevant,0,0,medium,news,标题信息：回应美方航行“保护费”威胁，伊朗议会正式提出霍尔木兹法案,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
482,美国取消在霍尔木兹收费决定，改为与海湾国家达成贸易协议,界面新闻,2026-07-16T09:36:48.353817,https://www.jiemian.com/article/14763647.html,title_only,irrelevant,0,0,medium,news,标题信息：美国取消在霍尔木兹收费决定，改为与海湾国家达成贸易协议,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
481,沃什重申对高通胀“零容忍”，承诺顶住特朗普施压,界面新闻,2026-07-16T09:36:48.352803,https://www.jiemian.com/article/14765737.html,title_only,irrelevant,0,0,medium,news,标题信息：沃什重申对高通胀“零容忍”，承诺顶住特朗普施压,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
480,美伊战争或升级，特朗普召集会议讨论大规模进攻,界面新闻,2026-07-16T09:36:48.352803,https://www.jiemian.com/article/14767658.html,title_only,irrelevant,0,0,medium,news,标题信息：美伊战争或升级，特朗普召集会议讨论大规模进攻,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
479,已赔付女作家逾560万美元，特朗普因性侵案败诉“大出血”,界面新闻,2026-07-16T09:36:48.352803,https://www.jiemian.com/article/14769536.html,title_only,irrelevant,0,0,medium,news,标题信息：已赔付女作家逾560万美元，特朗普因性侵案败诉“大出血”,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
478,锂电业绩集体暴增：超30家预喜，只有它亏了,界面新闻,2026-07-16T09:36:48.351761,https://www.jiemian.com/article/14770994.html,title_only,irrelevant,0,0,medium,news,标题信息：锂电业绩集体暴增：超30家预喜，只有它亏了,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
477,长鑫科技7月16日申购，超级豪华战配名单来袭,界面新闻,2026-07-16T09:36:48.351761,https://www.jiemian.com/article/14771590.html,title_only,irrelevant,0,0,medium,news,标题信息：长鑫科技7月16日申购，超级豪华战配名单来袭,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
476,一只猴点燃的行情！多只创新药ETF涨超4%，公募近期密集举牌港股医药股,界面新闻,2026-07-16T09:36:48.351761,https://www.jiemian.com/article/14771255.html,title_only,irrelevant,0,0,medium,news,标题信息：一只猴点燃的行情！多只创新药ETF涨超4%，公募近期密集举牌港股医药股,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
475,7月15日晚间公告集锦|超卓航科控股股东、实际控制人筹划重大事项股票停牌，海航控股6月载客人数同比下降10.3%，佰维存储预计上半年净利润70亿元-75亿元同比扭亏,界面新闻,2026-07-16T09:36:48.350900,https://www.jiemian.com/article/14771711.html,title_only,irrelevant,0,0,medium,news,标题信息：7月15日晚间公告集锦|超卓航科控股股东、实际控制人筹划重大事项股票停牌，海航控股6月载客人数同比下降10.3%，佰维存储预计上半年净利润70亿元-75亿元同比扭亏,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
474,科技早报 | 长鑫科技超级豪华战配名单来袭；美团、青桔、哈啰单车多地调价,界面新闻,2026-07-16T09:36:48.350900,https://www.jiemian.com/article/14771624.html,title_only,irrelevant,0,0,medium,news,标题信息：科技早报 | 长鑫科技超级豪华战配名单来袭；美团、青桔、哈啰单车多地调价,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
473,AI早报 | OpenAI正在开发化身AI伴侣的智能音箱，作为其首款硬件产品；OpenAI回应苹果商业秘密诉讼：诉讼没有事实依据,界面新闻,2026-07-16T09:36:48.349847,https://www.jiemian.com/article/14771177.html,title_only,irrelevant,0,0,medium,news,标题信息：AI早报 | OpenAI正在开发化身AI伴侣的智能音箱，作为其首款硬件产品；OpenAI回应苹果商业秘密诉讼：诉讼没有事实依据,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
472,能源早报｜远景动力全球最大储能基地投产；全国算力用电量到2030年预达8000亿千瓦时,界面新闻,2026-07-16T09:36:48.349847,https://www.jiemian.com/article/14771524.html,title_only,irrelevant,0,0,medium,news,标题信息：能源早报｜远景动力全球最大储能基地投产；全国算力用电量到2030年预达8000亿千瓦时,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
471,近九成靠外销，这一化肥品种出口今日起须“验明正身”,界面新闻,2026-07-16T09:36:48.347774,https://www.jiemian.com/article/14770970.html,title_only,irrelevant,0,0,medium,news,标题信息：近九成靠外销，这一化肥品种出口今日起须“验明正身”,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
470,汽车早报｜蔚来战略投资长鑫科技 华泰汽车等被恢复执行18.4亿,界面新闻,2026-07-16T09:36:48.332568,https://www.jiemian.com/article/14772234.html,title_only,irrelevant,0,0,medium,news,标题信息：汽车早报｜蔚来战略投资长鑫科技 华泰汽车等被恢复执行18.4亿,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
469,7月16日投资早报|长鑫科技今日申购，中青旅上半年净利润同比预降66.34%，华联控股上半年净利润同比预增1029.89%—1422.89%,界面新闻,2026-07-16T09:36:48.331009,https://www.jiemian.com/article/14771333.html,title_only,irrelevant,0,0,medium,news,标题信息：7月16日投资早报|长鑫科技今日申购，中青旅上半年净利润同比预降66.34%，华联控股上半年净利润同比预增1029.89%—1422.89%,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
468,“十四五”全国医保系统追回医保基金1181.98亿元，发放举报奖励859.81万元,界面新闻,2026-07-16T09:36:48.331009,https://www.jiemian.com/article/14772660.html,title_only,irrelevant,0,0,medium,news,标题信息：“十四五”全国医保系统追回医保基金1181.98亿元，发放举报奖励859.81万元,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
467,出海日报｜面壁智能MiniCPM模型将搭载三星旗舰机型，创新药海外BD进入价值兑现窗口,界面新闻,2026-07-16T09:36:48.331009,https://www.jiemian.com/article/14772584.html,title_only,irrelevant,0,0,medium,news,标题信息：出海日报｜面壁智能MiniCPM模型将搭载三星旗舰机型，创新药海外BD进入价值兑现窗口,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
466,帮机器人“搞数据”：热钱很多，泡沫不小,界面新闻,2026-07-16T09:36:48.331009,https://www.jiemian.com/article/14772354.html,title_only,irrelevant,0,0,medium,news,标题信息：帮机器人“搞数据”：热钱很多，泡沫不小,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
465,科创50指数跌幅扩大至3%,界面新闻,2026-07-16T09:36:48.330013,https://www.jiemian.com/article/14773010.html,title_only,irrelevant,0,0,medium,news,标题信息：科创50指数跌幅扩大至3%,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
464,影视院线板块拉升，儒意电影涨停,界面新闻,2026-07-16T09:36:48.330013,https://www.jiemian.com/article/14773041.html,title_only,irrelevant,0,0,medium,news,标题信息：影视院线板块拉升，儒意电影涨停,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
463,网易给全体员工放看球假,界面新闻,2026-07-16T09:36:48.330013,https://www.jiemian.com/article/14773078.html,title_only,irrelevant,0,0,medium,news,标题信息：网易给全体员工放看球假,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
462,证券板块短线走低，华安证券跌超8%,界面新闻,2026-07-16T09:36:48.328711,https://www.jiemian.com/article/14773125.html,title_only,irrelevant,0,0,medium,news,标题信息：证券板块短线走低，华安证券跌超8%,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
461,科创50指数跌幅扩大至4%,界面新闻,2026-07-16T09:36:48.328711,https://www.jiemian.com/article/14773133.html,title_only,irrelevant,0,0,medium,news,标题信息：科创50指数跌幅扩大至4%,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
460,告别“靠天吃饭”！十余家券商中报预喜，科创业务成隐形利润密码,界面新闻,2026-07-16T09:36:48.328711,https://www.jiemian.com/article/14757800.html,title_only,irrelevant,0,0,medium,news,标题信息：告别“靠天吃饭”！十余家券商中报预喜，科创业务成隐形利润密码,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
459,半年出海千亿美元：国产创新药迎来“质变”时刻,界面新闻,2026-07-16T09:36:48.327677,https://www.jiemian.com/article/14757560.html,title_only,irrelevant,0,0,medium,news,标题信息：半年出海千亿美元：国产创新药迎来“质变”时刻,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
458,中国经济半年报｜上半年中国GDP同比增长4.7%，新动能快速成长,界面新闻,2026-07-16T09:36:48.327677,https://www.jiemian.com/article/14766457.html,title_only,irrelevant,0,0,medium,news,标题信息：中国经济半年报｜上半年中国GDP同比增长4.7%，新动能快速成长,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
457,发行价8.66元，长鑫科技打新中一签能赚多少？,界面新闻,2026-07-16T09:36:48.326982,https://www.jiemian.com/article/14767811.html,title_only,irrelevant,0,0,medium,news,标题信息：发行价8.66元，长鑫科技打新中一签能赚多少？,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
456,WAIC开幕前夕，上海人工智能产业热议自主创新与AI治理,界面新闻,2026-07-16T09:36:48.326982,https://www.jiemian.com/article/14769694.html,title_only,irrelevant,0,0,medium,news,标题信息：WAIC开幕前夕，上海人工智能产业热议自主创新与AI治理,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
455,国家能源局：1-6月份全社会用电量同比增长5.3%,界面新闻,2026-07-16T09:36:48.325476,https://www.jiemian.com/article/14769205.html,title_only,irrelevant,0,0,medium,news,标题信息：国家能源局：1-6月份全社会用电量同比增长5.3%,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
453,上海光博士医美被投诉进口水光针调包成国产,界面新闻,2026-07-16T09:36:48.325476,https://www.jiemian.com/article/9399372.html,title_only,irrelevant,0,0,medium,news,标题信息：上海光博士医美被投诉进口水光针调包成国产,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
452,伊丽莎白雅顿：“两杯奶茶钱”可买全套产品，有关部门：违规宣传，罚款两万｜消费者报告,界面新闻,2026-07-16T09:36:48.325476,https://www.jiemian.com/article/9943448.html,title_only,irrelevant,0,0,medium,news,标题信息：伊丽莎白雅顿：“两杯奶茶钱”可买全套产品，有关部门：违规宣传，罚款两万｜消费者报告,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
451,博洛尼广佛经销商被指卷款千万跑路，公安和监管部门已介入调查,界面新闻,2026-07-16T09:36:48.322886,https://www.jiemian.com/article/10417803.html,title_only,irrelevant,0,10,medium,policy,标题信息：博洛尼广佛经销商被指卷款千万跑路，公安和监管部门已介入调查,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
450,短剧演员大撤退：日薪踝斩、百人解约，有人转型AI导演娱乐资本论2天前,虎嗅,2026-07-16T09:36:46.359839,https://www.huxiu.com/article/4874972.html,title_only,irrelevant,0,0,medium,news,标题信息：短剧演员大撤退：日薪踝斩、百人解约，有人转型AI导演娱乐资本论2天前,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
449,王虹、邓煜菲尔兹奖“双响”泄露，从“四常”到“五常”改写90年历史心智观察所©1天前,虎嗅,2026-07-16T09:36:46.358842,https://www.huxiu.com/article/4875015.html,title_only,irrelevant,0,0,medium,news,标题信息：王虹、邓煜菲尔兹奖“双响”泄露，从“四常”到“五常”改写90年历史心智观察所©1天前,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
448,世界杯决赛夜，你的心脏可能比球员更拼命心智观察所©23小时前,虎嗅,2026-07-16T09:36:46.358842,https://www.huxiu.com/article/4875354.html,title_only,irrelevant,0,0,medium,news,标题信息：世界杯决赛夜，你的心脏可能比球员更拼命心智观察所©23小时前,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
447,最新研究，90后得癌症的越来越多了地球知识局1天前,虎嗅,2026-07-16T09:36:46.358842,https://www.huxiu.com/article/4875238.html,title_only,irrelevant,0,0,medium,news,标题信息：最新研究，90后得癌症的越来越多了地球知识局1天前,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
446,原创睾酮减半，男人要完？一项男性研究背后的科学、传播与焦虑产业链九叶刀研究1天前,虎嗅,2026-07-16T09:36:46.357838,https://www.huxiu.com/article/4875149.html,title_only,irrelevant,0,0,medium,news,标题信息：原创睾酮减半，男人要完？一项男性研究背后的科学、传播与焦虑产业链九叶刀研究1天前,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
445,二季度全球手机出货：三星苹果华为逆势增长，小米OV普跌观网财经©1天前,虎嗅,2026-07-16T09:36:46.357838,https://www.huxiu.com/article/4875170.html,title_only,irrelevant,0,0,medium,news,标题信息：二季度全球手机出货：三星苹果华为逆势增长，小米OV普跌观网财经©1天前,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
444,厂哥厂妹冲刺进厂，苹果折叠屏年内预期生产1000万部IT时报15小时前,虎嗅,2026-07-16T09:36:46.356832,https://www.huxiu.com/article/4875533.html,title_only,irrelevant,0,0,medium,news,标题信息：厂哥厂妹冲刺进厂，苹果折叠屏年内预期生产1000万部IT时报15小时前,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
443,苹果AI用起来怎么样？我们用美版iPhone提前试了试Siri AI 迎来了“史诗级进步”爱范儿13小时前,虎嗅,2026-07-16T09:36:46.356832,https://www.huxiu.com/article/4875561.html,title_only,irrelevant,0,0,medium,news,标题信息：苹果AI用起来怎么样？我们用美版iPhone提前试了试Siri AI 迎来了“史诗级进步”爱范儿13小时前,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
442,一张梅罗签名球星卡被炒至666万元，谁在世界杯期间闷声发财？剁椒Spicy2天前,虎嗅,2026-07-16T09:36:46.356832,https://www.huxiu.com/article/4874971.html,title_only,irrelevant,0,0,medium,news,标题信息：一张梅罗签名球星卡被炒至666万元，谁在世界杯期间闷声发财？剁椒Spicy2天前,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
441,当足球开始充电观网财经©14小时前,虎嗅,2026-07-16T09:36:46.354825,https://www.huxiu.com/article/4875550.html,title_only,irrelevant,0,0,medium,news,标题信息：当足球开始充电观网财经©14小时前,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
440,一群波兰人，正计划把失传的中国老游戏保护起来不止是“收藏”，还要让老游戏们重新“可以玩”游研社1天前,虎嗅,2026-07-16T09:36:46.343052,https://www.huxiu.com/article/4875244.html,title_only,irrelevant,0,0,medium,news,标题信息：一群波兰人，正计划把失传的中国老游戏保护起来不止是“收藏”，还要让老游戏们重新“可以玩”游研社1天前,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
439,第一份工作正在消失：AI如何切断年轻人的职业阶梯？腾讯新闻大声思考©,虎嗅,2026-07-16T09:36:46.343052,https://www.huxiu.com/article/4871553.html,title_only,irrelevant,0,0,medium,news,标题信息：第一份工作正在消失：AI如何切断年轻人的职业阶梯？腾讯新闻大声思考©,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
438,别装作不懂什么是“性同意”看理想,虎嗅,2026-07-16T09:36:46.343052,https://www.huxiu.com/article/4872057.html,title_only,irrelevant,0,0,medium,news,标题信息：别装作不懂什么是“性同意”看理想,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
437,“你只是高考完了，不是家里发财了”底线思维©,虎嗅,2026-07-16T09:36:46.341869,https://www.huxiu.com/article/4872910.html,title_only,irrelevant,0,0,medium,news,标题信息：“你只是高考完了，不是家里发财了”底线思维©,未命中 OPC（一人公司）主题词；原始记录只有标题，不能核实正文细节,[],[],[],rules
